CDI Acumul,,,,,,,,Economatica
Em R$ Real,,,,,,,,
,,,,,,,,
Data,Q Negs,Q Tots,Volume,Fechamento,Abertura,Min,Max,Med
31/12/1999,-,-,-,526.44653,-,-,-,-
03/01/2000,-,-,-,526.80619,-,-,-,-
04/01/2000,-,-,-,527.16556,-,-,-,-
05/01/2000,-,-,-,527.52501,-,-,-,-
06/01/2000,-,-,-,527.88487,-,-,-,-
07/01/2000,-,-,-,528.24499,-,-,-,-
10/01/2000,-,-,-,528.60534,-,-,-,-
11/01/2000,-,-,-,528.9663086,-,-,-,-
12/01/2000,-,-,-,529.32697,-,-,-,-
13/01/2000,-,-,-,529.68789,-,-,-,-
14/01/2000,-,-,-,530.04941,-,-,-,-
17/01/2000,-,-,-,530.41082,-,-,-,-
18/01/2000,-,-,-,530.7722778,-,-,-,-
19/01/2000,-,-,-,531.13314,-,-,-,-
20/01/2000,-,-,-,531.49404,-,-,-,-
21/01/2000,-,-,-,531.85679,-,-,-,-
24/01/2000,-,-,-,532.21979,-,-,-,-
25/01/2000,-,-,-,532.58322,-,-,-,-
26/01/2000,-,-,-,532.9459839,-,-,-,-
27/01/2000,-,-,-,533.3084717,-,-,-,-
28/01/2000,-,-,-,533.67124,-,-,-,-
31/01/2000,-,-,-,534.03405,-,-,-,-
01/02/2000,-,-,-,534.39764,-,-,-,-
02/02/2000,-,-,-,534.7612915,-,-,-,-
03/02/2000,-,-,-,535.12521,-,-,-,-
04/02/2000,-,-,-,535.48972,-,-,-,-
07/02/2000,-,-,-,535.85394,-,-,-,-
08/02/2000,-,-,-,536.21895,-,-,-,-
09/02/2000,-,-,-,536.58368,-,-,-,-
10/02/2000,-,-,-,536.9490356,-,-,-,-
11/02/2000,-,-,-,537.3143921,-,-,-,-
14/02/2000,-,-,-,537.68005,-,-,-,-
15/02/2000,-,-,-,538.04612,-,-,-,-
16/02/2000,-,-,-,538.4127808,-,-,-,-
17/02/2000,-,-,-,538.7791748,-,-,-,-
18/02/2000,-,-,-,539.14656,-,-,-,-
21/02/2000,-,-,-,539.51489,-,-,-,-
22/02/2000,-,-,-,539.88312,-,-,-,-
23/02/2000,-,-,-,540.2515869,-,-,-,-
24/02/2000,-,-,-,540.62014,-,-,-,-
25/02/2000,-,-,-,540.98876,-,-,-,-
28/02/2000,-,-,-,541.35745,-,-,-,-
29/02/2000,-,-,-,541.72693,-,-,-,-
01/03/2000,-,-,-,542.09649,-,-,-,-
02/03/2000,-,-,-,542.46648,-,-,-,-
03/03/2000,-,-,-,542.83654,-,-,-,-
06/03/2000,-,-,-,-,-,-,-,-
07/03/2000,-,-,-,-,-,-,-,-
08/03/2000,-,-,-,543.20685,-,-,-,-
09/03/2000,-,-,-,543.57759,-,-,-,-
10/03/2000,-,-,-,543.94859,-,-,-,-
13/03/2000,-,-,-,544.31984,-,-,-,-
14/03/2000,-,-,-,544.69171,-,-,-,-
15/03/2000,-,-,-,545.06383,-,-,-,-
16/03/2000,-,-,-,545.43621,-,-,-,-
17/03/2000,-,-,-,545.80848,-,-,-,-
20/03/2000,-,-,-,546.1810303,-,-,-,-
21/03/2000,-,-,-,546.55396,-,-,-,-
22/03/2000,-,-,-,546.92388,-,-,-,-
23/03/2000,-,-,-,547.29625,-,-,-,-
24/03/2000,-,-,-,547.67033,-,-,-,-
27/03/2000,-,-,-,548.04449,-,-,-,-
28/03/2000,-,-,-,548.41854,-,-,-,-
29/03/2000,-,-,-,548.78641,-,-,-,-
30/03/2000,-,-,-,549.15398,-,-,-,-
31/03/2000,-,-,-,549.52161,-,-,-,-
03/04/2000,-,-,-,549.88912,-,-,-,-
04/04/2000,-,-,-,550.25706,-,-,-,-
05/04/2000,-,-,-,550.62598,-,-,-,-
06/04/2000,-,-,-,550.99534,-,-,-,-
07/04/2000,-,-,-,551.36476,-,-,-,-
10/04/2000,-,-,-,551.73424,-,-,-,-
11/04/2000,-,-,-,552.10415,-,-,-,-
12/04/2000,-,-,-,552.4744873,-,-,-,-
13/04/2000,-,-,-,552.84565,-,-,-,-
14/04/2000,-,-,-,553.21779,-,-,-,-
17/04/2000,-,-,-,553.59019,-,-,-,-
18/04/2000,-,-,-,553.96283,-,-,-,-
19/04/2000,-,-,-,554.3347778,-,-,-,-
20/04/2000,-,-,-,554.70775,-,-,-,-
21/04/2000,-,-,-,-,-,-,-,-
24/04/2000,-,-,-,555.08096,-,-,-,-
25/04/2000,-,-,-,555.45442,-,-,-,-
26/04/2000,-,-,-,555.82814,-,-,-,-
27/04/2000,-,-,-,556.2020874,-,-,-,-
28/04/2000,-,-,-,556.57631,-,-,-,-
01/05/2000,-,-,-,-,-,-,-,-
02/05/2000,-,-,-,556.95115,-,-,-,-
03/05/2000,-,-,-,557.32625,-,-,-,-
04/05/2000,-,-,-,557.70197,-,-,-,-
05/05/2000,-,-,-,558.07794,-,-,-,-
08/05/2000,-,-,-,558.4536133,-,-,-,-
09/05/2000,-,-,-,558.82877,-,-,-,-
10/05/2000,-,-,-,559.20419,-,-,-,-
11/05/2000,-,-,-,559.57986,-,-,-,-
12/05/2000,-,-,-,559.95541,-,-,-,-
15/05/2000,-,-,-,560.33121,-,-,-,-
16/05/2000,-,-,-,560.70727,-,-,-,-
17/05/2000,-,-,-,561.08338,-,-,-,-
18/05/2000,-,-,-,561.45976,-,-,-,-
19/05/2000,-,-,-,561.83638,-,-,-,-
22/05/2000,-,-,-,562.21325,-,-,-,-
23/05/2000,-,-,-,562.59038,-,-,-,-
24/05/2000,-,-,-,562.96795,-,-,-,-
25/05/2000,-,-,-,563.34578,-,-,-,-
26/05/2000,-,-,-,563.72404,-,-,-,-
29/05/2000,-,-,-,564.10237,-,-,-,-
30/05/2000,-,-,-,564.48058,-,-,-,-
31/05/2000,-,-,-,564.85885,-,-,-,-
01/06/2000,-,-,-,565.23718,-,-,-,-
02/06/2000,-,-,-,565.61558,-,-,-,-
05/06/2000,-,-,-,565.99385,-,-,-,-
06/06/2000,-,-,-,566.37181,-,-,-,-
07/06/2000,-,-,-,566.74926,-,-,-,-
08/06/2000,-,-,-,567.12658,-,-,-,-
09/06/2000,-,-,-,567.50414,-,-,-,-
12/06/2000,-,-,-,567.88178,-,-,-,-
13/06/2000,-,-,-,568.25947,-,-,-,-
14/06/2000,-,-,-,568.63722,-,-,-,-
15/06/2000,-,-,-,569.01541,-,-,-,-
16/06/2000,-,-,-,569.39405,-,-,-,-
19/06/2000,-,-,-,569.77274,-,-,-,-
20/06/2000,-,-,-,570.14997,-,-,-,-
21/06/2000,-,-,-,570.51361,-,-,-,-
22/06/2000,-,-,-,-,-,-,-,-
23/06/2000,-,-,-,570.8768921,-,-,-,-
26/06/2000,-,-,-,571.23945,-,-,-,-
27/06/2000,-,-,-,571.60166,-,-,-,-
28/06/2000,-,-,-,571.96158,-,-,-,-
29/06/2000,-,-,-,572.3225098,-,-,-,-
30/06/2000,-,-,-,572.68326,-,-,-,-
03/07/2000,-,-,-,573.04347,-,-,-,-
04/07/2000,-,-,-,573.4041138,-,-,-,-
05/07/2000,-,-,-,573.76535,-,-,-,-
06/07/2000,-,-,-,574.12722,-,-,-,-
07/07/2000,-,-,-,574.48873,-,-,-,-
10/07/2000,-,-,-,574.84559,-,-,-,-
11/07/2000,-,-,-,575.2019043,-,-,-,-
12/07/2000,-,-,-,575.55823,-,-,-,-
13/07/2000,-,-,-,575.91459,-,-,-,-
14/07/2000,-,-,-,576.27136,-,-,-,-
17/07/2000,-,-,-,576.62835,-,-,-,-
18/07/2000,-,-,-,576.98537,-,-,-,-
19/07/2000,-,-,-,577.34163,-,-,-,-
20/07/2000,-,-,-,577.69143,-,-,-,-
21/07/2000,-,-,-,578.04105,-,-,-,-
24/07/2000,-,-,-,578.39049,-,-,-,-
25/07/2000,-,-,-,578.73974,-,-,-,-
26/07/2000,-,-,-,579.0889893,-,-,-,-
27/07/2000,-,-,-,579.43828,-,-,-,-
28/07/2000,-,-,-,579.78757,-,-,-,-
31/07/2000,-,-,-,580.13668,-,-,-,-
01/08/2000,-,-,-,580.4857788,-,-,-,-
02/08/2000,-,-,-,580.83512,-,-,-,-
03/08/2000,-,-,-,581.18466,-,-,-,-
04/08/2000,-,-,-,581.53441,-,-,-,-
07/08/2000,-,-,-,581.88457,-,-,-,-
08/08/2000,-,-,-,582.23514,-,-,-,-
09/08/2000,-,-,-,582.58572,-,-,-,-
10/08/2000,-,-,-,582.93691,-,-,-,-
11/08/2000,-,-,-,583.2888794,-,-,-,-
14/08/2000,-,-,-,583.64151,-,-,-,-
15/08/2000,-,-,-,583.99353,-,-,-,-
16/08/2000,-,-,-,584.34537,-,-,-,-
17/08/2000,-,-,-,584.69782,-,-,-,-
18/08/2000,-,-,-,585.05068,-,-,-,-
21/08/2000,-,-,-,585.40495,-,-,-,-
22/08/2000,-,-,-,585.75804,-,-,-,-
23/08/2000,-,-,-,586.10614,-,-,-,-
24/08/2000,-,-,-,586.45905,-,-,-,-
25/08/2000,-,-,-,586.81277,-,-,-,-
28/08/2000,-,-,-,587.16691,-,-,-,-
29/08/2000,-,-,-,587.52146,-,-,-,-
30/08/2000,-,-,-,587.87582,-,-,-,-
31/08/2000,-,-,-,588.2296143,-,-,-,-
01/09/2000,-,-,-,588.58339,-,-,-,-
04/09/2000,-,-,-,588.93799,-,-,-,-
05/09/2000,-,-,-,589.29301,-,-,-,-
06/09/2000,-,-,-,589.64904,-,-,-,-
07/09/2000,-,-,-,-,-,-,-,-
08/09/2000,-,-,-,590.0054932,-,-,-,-
11/09/2000,-,-,-,590.36297,-,-,-,-
12/09/2000,-,-,-,590.72066,-,-,-,-
13/09/2000,-,-,-,591.07876,-,-,-,-
14/09/2000,-,-,-,591.43729,-,-,-,-
15/09/2000,-,-,-,591.79583,-,-,-,-
18/09/2000,-,-,-,592.15459,-,-,-,-
19/09/2000,-,-,-,592.51336,-,-,-,-
20/09/2000,-,-,-,592.87235,-,-,-,-
21/09/2000,-,-,-,593.23176,-,-,-,-
22/09/2000,-,-,-,593.59119,-,-,-,-
25/09/2000,-,-,-,593.95063,-,-,-,-
26/09/2000,-,-,-,594.30989,-,-,-,-
27/09/2000,-,-,-,594.66875,-,-,-,-
28/09/2000,-,-,-,595.02803,-,-,-,-
29/09/2000,-,-,-,595.38855,-,-,-,-
02/10/2000,-,-,-,595.74949,-,-,-,-
03/10/2000,-,-,-,596.11044,-,-,-,-
04/10/2000,-,-,-,596.47201,-,-,-,-
05/10/2000,-,-,-,596.83381,-,-,-,-
06/10/2000,-,-,-,597.19522,-,-,-,-
09/10/2000,-,-,-,597.55684,-,-,-,-
10/10/2000,-,-,-,597.91848,-,-,-,-
11/10/2000,-,-,-,598.27993,-,-,-,-
12/10/2000,-,-,-,-,-,-,-,-
13/10/2000,-,-,-,598.64201,-,-,-,-
16/10/2000,-,-,-,599.00451,-,-,-,-
17/10/2000,-,-,-,599.36723,-,-,-,-
18/10/2000,-,-,-,599.73017,-,-,-,-
19/10/2000,-,-,-,600.09333,-,-,-,-
20/10/2000,-,-,-,600.45691,-,-,-,-
23/10/2000,-,-,-,600.82051,-,-,-,-
24/10/2000,-,-,-,601.18413,-,-,-,-
25/10/2000,-,-,-,601.54796,-,-,-,-
26/10/2000,-,-,-,601.91222,-,-,-,-
27/10/2000,-,-,-,602.2767334,-,-,-,-
30/10/2000,-,-,-,602.6414185,-,-,-,-
31/10/2000,-,-,-,603.00653,-,-,-,-
01/11/2000,-,-,-,603.37147,-,-,-,-
02/11/2000,-,-,-,-,-,-,-,-
03/11/2000,-,-,-,603.73601,-,-,-,-
06/11/2000,-,-,-,604.09995,-,-,-,-
07/11/2000,-,-,-,604.46452,-,-,-,-
08/11/2000,-,-,-,604.83013,-,-,-,-
09/11/2000,-,-,-,605.19617,-,-,-,-
10/11/2000,-,-,-,605.56264,-,-,-,-
13/11/2000,-,-,-,605.92933,-,-,-,-
14/11/2000,-,-,-,606.29645,-,-,-,-
15/11/2000,-,-,-,-,-,-,-,-
16/11/2000,-,-,-,606.6638184,-,-,-,-
17/11/2000,-,-,-,607.03157,-,-,-,-
20/11/2000,-,-,-,607.39936,-,-,-,-
21/11/2000,-,-,-,607.76737,-,-,-,-
22/11/2000,-,-,-,608.13415,-,-,-,-
23/11/2000,-,-,-,608.50115,-,-,-,-
24/11/2000,-,-,-,608.86817,-,-,-,-
27/11/2000,-,-,-,609.2352295,-,-,-,-
28/11/2000,-,-,-,609.60266,-,-,-,-
29/11/2000,-,-,-,609.96972,-,-,-,-
30/11/2000,-,-,-,610.33659,-,-,-,-
01/12/2000,-,-,-,610.70388,-,-,-,-
04/12/2000,-,-,-,611.07118,-,-,-,-
05/12/2000,-,-,-,611.43871,-,-,-,-
06/12/2000,-,-,-,611.80625,-,-,-,-
07/12/2000,-,-,-,612.1738281,-,-,-,-
08/12/2000,-,-,-,612.54157,-,-,-,-
11/12/2000,-,-,-,612.90935,-,-,-,-
12/12/2000,-,-,-,613.27715,-,-,-,-
13/12/2000,-,-,-,613.64495,-,-,-,-
14/12/2000,-,-,-,614.01277,-,-,-,-
15/12/2000,-,-,-,614.38081,-,-,-,-
18/12/2000,-,-,-,614.74865,-,-,-,-
19/12/2000,-,-,-,615.11629,-,-,-,-
20/12/2000,-,-,-,615.479126,-,-,-,-
21/12/2000,-,-,-,615.83622,-,-,-,-
22/12/2000,-,-,-,616.19334,-,-,-,-
25/12/2000,-,-,-,-,-,-,-,-
26/12/2000,-,-,-,616.55045,-,-,-,-
27/12/2000,-,-,-,616.90734,-,-,-,-
28/12/2000,-,-,-,617.26487,-,-,-,-
29/12/2000,-,-,-,617.6226196,-,-,-,-
01/01/2001,-,-,-,-,-,-,-,-
02/01/2001,-,-,-,617.98076,-,-,-,-
03/01/2001,-,-,-,618.33848,-,-,-,-
04/01/2001,-,-,-,618.696228,-,-,-,-
05/01/2001,-,-,-,619.05434,-,-,-,-
08/01/2001,-,-,-,619.41247,-,-,-,-
09/01/2001,-,-,-,619.77081,-,-,-,-
10/01/2001,-,-,-,620.12808,-,-,-,-
11/01/2001,-,-,-,620.48513,-,-,-,-
12/01/2001,-,-,-,620.84196,-,-,-,-
15/01/2001,-,-,-,621.19879,-,-,-,-
16/01/2001,-,-,-,621.55603,-,-,-,-
17/01/2001,-,-,-,621.90685,-,-,-,-
18/01/2001,-,-,-,622.25615,-,-,-,-
19/01/2001,-,-,-,622.60565,-,-,-,-
22/01/2001,-,-,-,622.95491,-,-,-,-
23/01/2001,-,-,-,623.30373,-,-,-,-
24/01/2001,-,-,-,623.65317,-,-,-,-
25/01/2001,-,-,-,624.00303,-,-,-,-
26/01/2001,-,-,-,624.35179,-,-,-,-
29/01/2001,-,-,-,624.70009,-,-,-,-
30/01/2001,-,-,-,625.04838,-,-,-,-
31/01/2001,-,-,-,625.3959961,-,-,-,-
01/02/2001,-,-,-,625.74359,-,-,-,-
02/02/2001,-,-,-,626.09117,-,-,-,-
05/02/2001,-,-,-,626.43936,-,-,-,-
06/02/2001,-,-,-,626.78797,-,-,-,-
07/02/2001,-,-,-,627.13742,-,-,-,-
08/02/2001,-,-,-,627.4874878,-,-,-,-
09/02/2001,-,-,-,627.83821,-,-,-,-
12/02/2001,-,-,-,628.18867,-,-,-,-
13/02/2001,-,-,-,628.53891,-,-,-,-
14/02/2001,-,-,-,628.88738,-,-,-,-
15/02/2001,-,-,-,629.23995,-,-,-,-
16/02/2001,-,-,-,629.59272,-,-,-,-
19/02/2001,-,-,-,629.94504,-,-,-,-
20/02/2001,-,-,-,630.29777,-,-,-,-
21/02/2001,-,-,-,630.6506958,-,-,-,-
22/02/2001,-,-,-,631.00383,-,-,-,-
23/02/2001,-,-,-,631.35693,-,-,-,-
26/02/2001,-,-,-,-,-,-,-,-
27/02/2001,-,-,-,-,-,-,-,-
28/02/2001,-,-,-,631.7097778,-,-,-,-
01/03/2001,-,-,-,632.06222,-,-,-,-
02/03/2001,-,-,-,632.41483,-,-,-,-
05/03/2001,-,-,-,632.76763,-,-,-,-
06/03/2001,-,-,-,633.12042,-,-,-,-
07/03/2001,-,-,-,633.47318,-,-,-,-
08/03/2001,-,-,-,633.82614,-,-,-,-
09/03/2001,-,-,-,634.17886,-,-,-,-
12/03/2001,-,-,-,634.53177,-,-,-,-
13/03/2001,-,-,-,634.8851318,-,-,-,-
14/03/2001,-,-,-,635.23863,-,-,-,-
15/03/2001,-,-,-,635.59235,-,-,-,-
16/03/2001,-,-,-,635.94759,-,-,-,-
19/03/2001,-,-,-,636.30346,-,-,-,-
20/03/2001,-,-,-,636.66041,-,-,-,-
21/03/2001,-,-,-,637.01756,-,-,-,-
22/03/2001,-,-,-,637.38674,-,-,-,-
23/03/2001,-,-,-,637.75635,-,-,-,-
26/03/2001,-,-,-,638.12596,-,-,-,-
27/03/2001,-,-,-,638.49579,-,-,-,-
28/03/2001,-,-,-,638.86561,-,-,-,-
29/03/2001,-,-,-,639.23564,-,-,-,-
30/03/2001,-,-,-,639.6060791,-,-,-,-
02/04/2001,-,-,-,639.97679,-,-,-,-
03/04/2001,-,-,-,640.3479004,-,-,-,-
04/04/2001,-,-,-,640.71901,-,-,-,-
05/04/2001,-,-,-,641.09012,-,-,-,-
06/04/2001,-,-,-,641.46166,-,-,-,-
09/04/2001,-,-,-,641.8331909,-,-,-,-
10/04/2001,-,-,-,642.20561,-,-,-,-
11/04/2001,-,-,-,642.57802,-,-,-,-
12/04/2001,-,-,-,642.95064,-,-,-,-
13/04/2001,-,-,-,-,-,-,-,-
16/04/2001,-,-,-,643.32392,-,-,-,-
17/04/2001,-,-,-,643.69742,-,-,-,-
18/04/2001,-,-,-,644.07268,-,-,-,-
19/04/2001,-,-,-,644.4572144,-,-,-,-
20/04/2001,-,-,-,644.84194,-,-,-,-
23/04/2001,-,-,-,645.22692,-,-,-,-
24/04/2001,-,-,-,645.61212,-,-,-,-
25/04/2001,-,-,-,645.99756,-,-,-,-
26/04/2001,-,-,-,646.38322,-,-,-,-
27/04/2001,-,-,-,646.76956,-,-,-,-
30/04/2001,-,-,-,647.15568,-,-,-,-
01/05/2001,-,-,-,-,-,-,-,-
02/05/2001,-,-,-,647.54182,-,-,-,-
03/05/2001,-,-,-,647.92796,-,-,-,-
04/05/2001,-,-,-,648.31478,-,-,-,-
07/05/2001,-,-,-,648.70183,-,-,-,-
08/05/2001,-,-,-,649.08933,-,-,-,-
09/05/2001,-,-,-,649.47728,-,-,-,-
10/05/2001,-,-,-,649.86547,-,-,-,-
11/05/2001,-,-,-,650.25389,-,-,-,-
14/05/2001,-,-,-,650.64232,-,-,-,-
15/05/2001,-,-,-,651.031189,-,-,-,-
16/05/2001,-,-,-,651.42009,-,-,-,-
17/05/2001,-,-,-,651.80944,-,-,-,-
18/05/2001,-,-,-,652.19902,-,-,-,-
21/05/2001,-,-,-,652.58861,-,-,-,-
22/05/2001,-,-,-,652.97865,-,-,-,-
23/05/2001,-,-,-,653.37695,-,-,-,-
24/05/2001,-,-,-,653.77793,-,-,-,-
25/05/2001,-,-,-,654.17983,-,-,-,-
28/05/2001,-,-,-,654.5822144,-,-,-,-
29/05/2001,-,-,-,654.98504,-,-,-,-
30/05/2001,-,-,-,655.38812,-,-,-,-
31/05/2001,-,-,-,655.79123,-,-,-,-
01/06/2001,-,-,-,656.19481,-,-,-,-
04/06/2001,-,-,-,656.59842,-,-,-,-
05/06/2001,-,-,-,657.00205,-,-,-,-
06/06/2001,-,-,-,657.40548,-,-,-,-
07/06/2001,-,-,-,657.80872,-,-,-,-
08/06/2001,-,-,-,658.2113037,-,-,-,-
11/06/2001,-,-,-,658.61346,-,-,-,-
12/06/2001,-,-,-,659.01632,-,-,-,-
13/06/2001,-,-,-,659.41897,-,-,-,-
14/06/2001,-,-,-,-,-,-,-,-
15/06/2001,-,-,-,659.82254,-,-,-,-
18/06/2001,-,-,-,660.22815,-,-,-,-
19/06/2001,-,-,-,660.63469,-,-,-,-
20/06/2001,-,-,-,661.05134,-,-,-,-
21/06/2001,-,-,-,661.49144,-,-,-,-
22/06/2001,-,-,-,661.93206,-,-,-,-
25/06/2001,-,-,-,662.37297,-,-,-,-
26/06/2001,-,-,-,662.81395,-,-,-,-
27/06/2001,-,-,-,663.25567,-,-,-,-
28/06/2001,-,-,-,663.69768,-,-,-,-
29/06/2001,-,-,-,664.13999,-,-,-,-
02/07/2001,-,-,-,664.58281,-,-,-,-
03/07/2001,-,-,-,665.02616,-,-,-,-
04/07/2001,-,-,-,665.4697876,-,-,-,-
05/07/2001,-,-,-,665.91373,-,-,-,-
06/07/2001,-,-,-,666.35841,-,-,-,-
09/07/2001,-,-,-,666.80317,-,-,-,-
10/07/2001,-,-,-,667.24866,-,-,-,-
11/07/2001,-,-,-,667.6967163,-,-,-,-
12/07/2001,-,-,-,668.14615,-,-,-,-
13/07/2001,-,-,-,668.59501,-,-,-,-
16/07/2001,-,-,-,669.04327,-,-,-,-
17/07/2001,-,-,-,669.49116,-,-,-,-
18/07/2001,-,-,-,669.94676,-,-,-,-
19/07/2001,-,-,-,670.40826,-,-,-,-
20/07/2001,-,-,-,670.87052,-,-,-,-
23/07/2001,-,-,-,671.33243,-,-,-,-
24/07/2001,-,-,-,671.79489,-,-,-,-
25/07/2001,-,-,-,672.25766,-,-,-,-
26/07/2001,-,-,-,672.72008,-,-,-,-
27/07/2001,-,-,-,673.18371,-,-,-,-
30/07/2001,-,-,-,673.64767,-,-,-,-
31/07/2001,-,-,-,674.11194,-,-,-,-
01/08/2001,-,-,-,674.57676,-,-,-,-
02/08/2001,-,-,-,675.04168,-,-,-,-
03/08/2001,-,-,-,675.50714,-,-,-,-
06/08/2001,-,-,-,675.97314,-,-,-,-
07/08/2001,-,-,-,676.43992,-,-,-,-
08/08/2001,-,-,-,676.90702,-,-,-,-
09/08/2001,-,-,-,677.37445,-,-,-,-
10/08/2001,-,-,-,677.84197,-,-,-,-
13/08/2001,-,-,-,678.31026,-,-,-,-
14/08/2001,-,-,-,678.77888,-,-,-,-
15/08/2001,-,-,-,679.24783,-,-,-,-
16/08/2001,-,-,-,679.71732,-,-,-,-
17/08/2001,-,-,-,680.18736,-,-,-,-
20/08/2001,-,-,-,680.65773,-,-,-,-
21/08/2001,-,-,-,681.12866,-,-,-,-
22/08/2001,-,-,-,681.60036,-,-,-,-
23/08/2001,-,-,-,682.07171,-,-,-,-
24/08/2001,-,-,-,682.54361,-,-,-,-
27/08/2001,-,-,-,683.01561,-,-,-,-
28/08/2001,-,-,-,683.48771,-,-,-,-
29/08/2001,-,-,-,683.95967,-,-,-,-
30/08/2001,-,-,-,684.43242,-,-,-,-
31/08/2001,-,-,-,684.90596,-,-,-,-
03/09/2001,-,-,-,685.37982,-,-,-,-
04/09/2001,-,-,-,685.85355,-,-,-,-
05/09/2001,-,-,-,686.32761,-,-,-,-
06/09/2001,-,-,-,686.802002,-,-,-,-
07/09/2001,-,-,-,-,-,-,-,-
10/09/2001,-,-,-,687.27717,-,-,-,-
11/09/2001,-,-,-,687.75245,-,-,-,-
12/09/2001,-,-,-,688.22805,-,-,-,-
13/09/2001,-,-,-,688.70375,-,-,-,-
14/09/2001,-,-,-,689.18024,-,-,-,-
17/09/2001,-,-,-,689.65706,-,-,-,-
18/09/2001,-,-,-,690.1342163,-,-,-,-
19/09/2001,-,-,-,690.61145,-,-,-,-
20/09/2001,-,-,-,691.08903,-,-,-,-
21/09/2001,-,-,-,691.5673828,-,-,-,-
24/09/2001,-,-,-,692.04587,-,-,-,-
25/09/2001,-,-,-,692.52514,-,-,-,-
26/09/2001,-,-,-,693.00519,-,-,-,-
27/09/2001,-,-,-,693.48581,-,-,-,-
28/09/2001,-,-,-,693.96677,-,-,-,-
01/10/2001,-,-,-,694.44829,-,-,-,-
02/10/2001,-,-,-,694.93037,-,-,-,-
03/10/2001,-,-,-,695.41279,-,-,-,-
04/10/2001,-,-,-,695.89508,-,-,-,-
05/10/2001,-,-,-,696.37747,-,-,-,-
08/10/2001,-,-,-,696.85997,-,-,-,-
09/10/2001,-,-,-,697.34257,-,-,-,-
10/10/2001,-,-,-,697.82503,-,-,-,-
11/10/2001,-,-,-,698.30783,-,-,-,-
12/10/2001,-,-,-,-,-,-,-,-
15/10/2001,-,-,-,698.79097,-,-,-,-
16/10/2001,-,-,-,699.274231,-,-,-,-
17/10/2001,-,-,-,699.75754,-,-,-,-
18/10/2001,-,-,-,700.24167,-,-,-,-
19/10/2001,-,-,-,700.72591,-,-,-,-
22/10/2001,-,-,-,701.21049,-,-,-,-
23/10/2001,-,-,-,701.69563,-,-,-,-
24/10/2001,-,-,-,702.1810913,-,-,-,-
25/10/2001,-,-,-,702.66668,-,-,-,-
26/10/2001,-,-,-,703.15237,-,-,-,-
29/10/2001,-,-,-,703.63885,-,-,-,-
30/10/2001,-,-,-,704.12544,-,-,-,-
31/10/2001,-,-,-,704.61236,-,-,-,-
01/11/2001,-,-,-,705.09962,-,-,-,-
02/11/2001,-,-,-,-,-,-,-,-
05/11/2001,-,-,-,705.58746,-,-,-,-
06/11/2001,-,-,-,706.07563,-,-,-,-
07/11/2001,-,-,-,706.56437,-,-,-,-
08/11/2001,-,-,-,707.05322,-,-,-,-
09/11/2001,-,-,-,707.54264,-,-,-,-
12/11/2001,-,-,-,708.0324097,-,-,-,-
13/11/2001,-,-,-,708.52226,-,-,-,-
14/11/2001,-,-,-,709.01269,-,-,-,-
15/11/2001,-,-,-,-,-,-,-,-
16/11/2001,-,-,-,709.50347,-,-,-,-
19/11/2001,-,-,-,709.99459,-,-,-,-
20/11/2001,-,-,-,710.48604,-,-,-,-
21/11/2001,-,-,-,710.97737,-,-,-,-
22/11/2001,-,-,-,711.4694824,-,-,-,-
23/11/2001,-,-,-,711.96198,-,-,-,-
26/11/2001,-,-,-,712.454773,-,-,-,-
27/11/2001,-,-,-,712.94796,-,-,-,-
28/11/2001,-,-,-,713.44146,-,-,-,-
29/11/2001,-,-,-,713.9353027,-,-,-,-
30/11/2001,-,-,-,714.42972,-,-,-,-
03/12/2001,-,-,-,714.92449,-,-,-,-
04/12/2001,-,-,-,715.4196167,-,-,-,-
05/12/2001,-,-,-,715.91552,-,-,-,-
06/12/2001,-,-,-,716.41156,-,-,-,-
07/12/2001,-,-,-,716.90793,-,-,-,-
10/12/2001,-,-,-,717.40441,-,-,-,-
11/12/2001,-,-,-,717.90148,-,-,-,-
12/12/2001,-,-,-,718.39865,-,-,-,-
13/12/2001,-,-,-,718.89568,-,-,-,-
14/12/2001,-,-,-,719.39306,-,-,-,-
17/12/2001,-,-,-,719.89102,-,-,-,-
18/12/2001,-,-,-,720.38933,-,-,-,-
19/12/2001,-,-,-,720.88798,-,-,-,-
20/12/2001,-,-,-,721.38697,-,-,-,-
21/12/2001,-,-,-,721.88656,-,-,-,-
24/12/2001,-,-,-,722.38649,-,-,-,-
25/12/2001,-,-,-,-,-,-,-,-
26/12/2001,-,-,-,722.88604,-,-,-,-
27/12/2001,-,-,-,723.38569,-,-,-,-
28/12/2001,-,-,-,723.8856812,-,-,-,-
31/12/2001,-,-,-,724.38604,-,-,-,-
01/01/2002,-,-,-,-,-,-,-,-
02/01/2002,-,-,-,724.88674,-,-,-,-
03/01/2002,-,-,-,725.38778,-,-,-,-
04/01/2002,-,-,-,725.8894043,-,-,-,-
07/01/2002,-,-,-,726.39138,-,-,-,-
08/01/2002,-,-,-,726.89346,-,-,-,-
09/01/2002,-,-,-,727.39613,-,-,-,-
10/01/2002,-,-,-,727.89914,-,-,-,-
11/01/2002,-,-,-,728.40226,-,-,-,-
14/01/2002,-,-,-,728.90573,-,-,-,-
15/01/2002,-,-,-,729.40955,-,-,-,-
16/01/2002,-,-,-,729.91371,-,-,-,-
17/01/2002,-,-,-,730.41823,-,-,-,-
